시설번호,지역코드,시설일련번호,시도명,시군구명,수용시설명,법정동코드,행정동코드,상세주소,시설면적,경도,위도,X좌표,Y좌표
23,1123000000,48,서울특별시,동대문구,장평중학교 운동장,1123010600,1123065000,서울특별시 동대문구 답십리로72길 158(장안동),8207,127.070505,37.566267,206228.9195,551861.2562
24,1123000000,62,서울특별시,동대문구,청량초등학교 운동장,1123010800,1123071000,서울특별시 동대문구 회기로25길 31(회기동),2750,127.055063,37.59197,204862.968,554713.1192
25,1123000000,66,서울특별시,동대문구,휘봉초등학교 운동장,1123010900,1123073000,서울특별시 동대문구 장안벚꽃로 309(휘경동),2368,127.070296,37.585874,206208.8132,554037.4526
26,1123000000,73,서울특별시,동대문구,아름드리어린이공원,1123010400,1123056000,서울특별시 동대문구 전농동 688-7,2626,127.059696,37.579083,205273.0561,553283.0569
27,1123000000,25,서울특별시,동대문구,종암초등학교 운동장,1123010300,1123054500,서울특별시 동대문구 무학로44길 25(제기동),4412,127.031421,37.581787,202775.3583,553581.9572
28,1123000000,33,서울특별시,동대문구,전곡초등학교 운동장,1123010400,1123056000,서울특별시 동대문구 전농로 172(전농동),2230,127.056883,37.580268,205024.4987,553414.3852
29,1123000000,34,서울특별시,동대문구,전동초등학교 운동장,1123010400,1123056000,서울특별시 동대문구 전농로16길 61(전농동),1755,127.061512,37.578995,205433.4708,553273.3397
30,1123000000,38,서울특별시,동대문구,배봉산근린공원 야외무대,1123010400,1123056000,서울특별시 동대문구 사가정로 187(전농동),1745,127.063048,37.578494,205569.1746,553217.9216
31,1114000000,21,서울특별시,중구,남산초등학교 운동장,1114012900,1114055000,서울특별시 중구 퇴계로22길 17(남산동2가),1148,126.986276,37.560271,198787.4365,551193.5919
32,1123000000,32,서울특별시,동대문구,배봉초등학교 운동장,1123010400,1123057000,서울특별시 동대문구 사가정로 193(전농동),3265,127.066661,37.579628,205888.2327,553343.9052
33,1123000000,53,서울특별시,동대문구,은석초등학교 운동장,1123010600,1123065000,서울특별시 동대문구 장안벚꽃로 201(장안동),2732,127.075227,37.578352,206645.0397,553202.8526
34,1123000000,59,서울특별시,동대문구,청량고등학교 운동장,1123010700,1123070500,서울특별시 동대문구 왕산로 303(청량리동),3772,127.050506,37.588642,204460.6894,554343.4603
35,1114000000,28,서울특별시,중구,덕수중학교 운동장,1114013400,1114059000,서울특별시 중구 마른내로9길 10(인현동2가),5685,126.997199,37.565066,199752.5761,551725.6147
36,1135000000,41,서울특별시,노원구,신계초등학교 운동장,1135010200,1135057000,서울특별시 노원구 초안산로 29(월계동),3470,127.053159,37.630028,204692.4452,558937.0386
37,1123000000,37,서울특별시,동대문구,해성여자고등학교 운동장,1123010400,1123056000,서울특별시 동대문구 전농로20길 31(전농동),5900,127.057273,37.581211,205058.9394,553519.1337
38,1123000000,46,서울특별시,동대문구,군자초등학교 운동장,1123010600,1123065000,서울특별시 동대문구 한천로6길 21(장안동),4390,127.061139,37.564099,205401.5869,551620.0971
39,1123000000,72,서울특별시,동대문구,이문초등학교 운동장,1123011000,1123075000,서울특별시 동대문구 신이문로 16(이문동),2850,127.064482,37.60219,205694.0379,555847.9555
40,1123000000,57,서울특별시,동대문구,홍파초등학교 운동장,1123010300,1123054500,서울특별시 동대문구 고산자로 518(제기동),441,127.039149,37.586244,203457.7805,554076.8868
41,1123000000,58,서울특별시,동대문구,청량중학교 운동장,1123010700,1123070500,서울특별시 동대문구 왕산로 301(청량리동),5578,127.051484,37.587621,204547.1399,554230.2214
42,1123000000,61,서울특별시,동대문구,삼육초등학교 운동장,1123010800,1123071000,서울특별시 동대문구 회기로10길 63(회기동),2080,127.047806,37.589139,204222.1977,554398.5636
43,1123000000,65,서울특별시,동대문구,휘경초등학교 운동장,1123010900,1123073000,서울특별시 동대문구 망우로6길 48(휘경동),3415,127.05887,37.5855,205199.6295,553995.2393
44,1123000000,67,서울특별시,동대문구,전동중학교 운동장,1123010900,1123073000,서울특별시 동대문구 장안벚꽃로 291(휘경동),4197,127.071181,37.585156,206287.0518,553957.7751
45,1123000000,71,서울특별시,동대문구,휘봉고등학교 운동장,1123010900,1123073000,서울특별시 동대문구 한천로 290(휘경동),4048,127.067989,37.586529,206005.0234,554109.9612
46,1135000000,44,서울특별시,노원구,중평중학교 운동장,1135010400,1135061200,서울특별시 노원구 동일로203길 87(하계동),2870,127.062424,37.636845,205509.7392,559694.1795
47,1135000000,46,서울특별시,노원구,청계초등학교 운동장,1135010600,1135062500,서울특별시 노원구 공릉로 431(중계동),4200,127.066435,37.644424,205863.2313,560535.5734
48,1135000000,59,서울특별시,노원구,재현고등학교 운동장,1135010600,1135062400,서울특별시 노원구 덕릉로82길 64(중계동),4340,127.07975,37.659542,207036.8985,562214.4536
49,1135000000,79,서울특별시,노원구,원광초등학교 운동장,1135010600,1135061900,서울특별시 노원구 덕릉로76길 18(중계동),2280,127.074867,37.653761,206606.564,561572.4836
50,1135000000,40,서울특별시,노원구,신창중학교 운동장,1135010200,1135057000,서울특별시 노원구 월계로45길 92(월계동),2540,127.047956,37.628227,204233.2666,558736.8782
51,1135000000,93,서울특별시,노원구,갈울근린공원,1135010500,1135062400,서울특별시 노원구 상계동 644,3200,127.061018,37.666828,205383.5209,563021.8994
52,1135000000,94,서울특별시,노원구,온수근린공원,1135010500,1135062400,서울특별시 노원구 노원로34길 43(상계동),550,127.063727,37.660915,205622.9924,562365.8046
53,1135000000,69,서울특별시,노원구,상경초등학교 운동장,1135010500,1135070000,서울특별시 노원구 수락산로 237(상계동),2660,127.051701,37.670123,204561.3106,563387.0773
54,1135000000,89,서울특별시,노원구,하계어린이공원,1135010400,1135061000,서울특별시 노원구 하계동 273-3,1150,127.068952,37.632236,206086.3453,559182.9991
55,1135000000,92,서울특별시,노원구,상계근린공원,1135010500,1135062400,서울특별시 노원구 상계동 620,4860,127.050808,37.669797,204482.4886,563350.8304
56,1123000000,54,서울특별시,동대문구,동국대학교사범대학부속고등학교 운동장,1123010600,1123065000,서울특별시 동대문구 장안벚꽃로 201(장안동),7283,127.075108,37.577569,206634.548,553115.9871
57,1114000000,16,서울특별시,중구,창덕여자중학교 운동장,1114016700,1114052000,서울특별시 중구 정동길 22(정동),5969,126.969599,37.566564,197314.142,551892.3288
58,1114000000,33,서울특별시,중구,장충초등학교 운동장,1114016200,1114062500,서울특별시 중구 청구로17길 40(신당동),3123,127.011148,37.559574,200985.0067,551116.13
59,1135000000,54,서울특별시,노원구,태랑중학교 운동장,1135010300,1135060000,서울특별시 노원구 화랑로51나길 51(공릉동),4870,127.09172,37.626535,208096.721,558552.0317
60,1135000000,55,서울특별시,노원구,노일중학교 운동장,1135010500,1135063000,서울특별시 노원구 동일로231길 24(상계동),4580,127.053902,37.672866,204755.2874,563691.6832
61,1114000000,31,서울특별시,중구,광희초등학교 운동장,1114016200,1114061500,서울특별시 중구 다산로 269(신당동),4499,127.015146,37.56719,201338.0926,551961.5191
62,1114000000,40,서울특별시,중구,서울의료보건고등학교(경기여자상업고등학교) 운동장,1114017300,1114068000,서울특별시 중구 만리재로37길 30(만리동1가),788,126.966743,37.556975,197061.4616,550828.1717
63,1135000000,12,서울특별시,노원구,한천초등학교 운동장,1135010200,1135058000,서울특별시 노원구 마들로 45(월계동),4430,127.069053,37.620108,206096.2075,557836.9275
64,1135000000,10,서울특별시,노원구,선곡초등학교,1135010200,1135056000,서울특별시 노원구 광운로2길 1(월계동),3400,127.058145,37.618459,205133.4,557653.3086
65,1135000000,25,서울특별시,노원구,중계초등학교 운동장,1135010600,1135062400,서울특별시 노원구 한글비석로19길 39(중계동),4030,127.073235,37.657419,206462.175,561978.3708
66,1135000000,26,서울특별시,노원구,노원초등학교 운동장,1135010500,1135063000,서울특별시 노원구 동일로230나길 32(상계동),4010,127.058291,37.672832,205142.4924,563688.1538
67,1135000000,22,서울특별시,노원구,을지초등학교 운동장,1135010600,1135062100,서울특별시 노원구 중계로 239(중계동),2910,127.072571,37.650605,206404.2242,561222.0536
68,1135000000,20,서울특별시,노원구,중현초등학교 운동장,1135010400,1135061200,서울특별시 노원구 섬밭로 181(하계동),3220,127.066551,37.632111,205874.458,559168.9362
69,1135000000,35,서울특별시,노원구,연지초등학교 운동장,1135010200,1135058000,서울특별시 노원구 월계로55길 48(월계동),2020,127.05979,37.633293,205277.5213,559299.7344
70,1135000000,39,서울특별시,노원구,노원중학교 운동장,1135010500,1135069500,서울특별시 노원구 동일로213길 26(상계동),2540,127.0598,37.649013,205277.3247,561044.5179
71,1135000000,36,서울특별시,노원구,녹천초등학교 운동장,1135010200,1135058000,서울특별시 노원구 마들로3길 34(월계동),2740,127.063509,37.628401,205606.1607,558756.984
72,1135000000,23,서울특별시,노원구,중원초등학교 운동장,1135010600,1135062500,서울특별시 노원구 섬밭로 316(중계동),4020,127.062812,37.643473,205543.565,560429.8596
73,1135000000,29,서울특별시,노원구,계상초등학교 운동장,1135010500,1135067000,서울특별시 노원구 한글비석로41가길 24(상계동),4270,127.067604,37.663057,205964.8834,562603.7646
74,1135000000,33,서울특별시,노원구,상원초등학교 운동장,1135010500,1135071000,서울특별시 노원구 한글비석로54길 119(상계동),3970,127.060217,37.667606,205312.7705,563108.1903
75,1135000000,11,서울특별시,노원구,월계초등학교 운동장,1135010200,1135057000,서울특별시 노원구 월계로45가길 10(월계동),3950,127.050879,37.62752,204491.3109,558658.549
76,1123000000,22,서울특별시,동대문구,우산각어린이공원,1123010100,1123053600,서울특별시 동대문구 천호대로4길 22(신설동),5294,127.024347,37.573398,202150.8181,552650.675
77,1123000000,36,서울특별시,동대문구,전일중학교 운동장,1123010400,1123056000,서울특별시 동대문구 사가정로13길 67(전농동),5600,127.058584,37.581285,205174.6781,553527.3696
78,1123000000,45,서울특별시,동대문구,쉼터어린이공원,1123010500,1123060000,서울특별시 동대문구 황물로17길 24(답십리동),1329,127.059518,37.564775,205258.3121,551695.0472
79,1123000000,69,서울특별시,동대문구,휘경여자고등학교 운동장,1123010900,1123057000,서울특별시 동대문구 한천로 247(휘경동),4418,127.067538,37.583213,205965.4885,553741.9153
80,1135000000,49,서울특별시,노원구,상수초등학교 운동장,1135010500,1135069500,서울특별시 노원구 동일로216길 66(상계동),2230,127.064823,37.651447,205720.395,561314.9747
81,1135000000,61,서울특별시,노원구,중원중학교 운동장,1135010600,1135062500,서울특별시 노원구 공릉로 420(중계동),3120,127.068118,37.643867,206011.7776,560473.8909
82,1135000000,73,서울특별시,노원구,청원초등학교 운동장,1135010500,1135071000,서울특별시 노원구 한글비석로 506(상계동),3140,127.061338,37.665748,205411.8496,562901.9809
83,1135000000,82,서울특별시,노원구,경기기계공업고등학교 운동장,1135010400,1135061100,서울특별시 노원구 공릉로 264(하계동),12900,127.074115,37.633232,206542.0146,559293.9173
84,1135000000,85,서울특별시,노원구,혜성여자고등학교 운동장,1135010400,1135061000,서울특별시 노원구 하계동 산 16-38,8880,127.073858,37.641184,206518.5915,560176.5271
85,1135000000,43,서울특별시,노원구,불암중학교 운동장,1135010400,1135061100,서울특별시 노원구 한글비석로5길 45(하계동),3680,127.073823,37.645554,206515.1541,560661.4564
86,1135000000,48,서울특별시,노원구,신상계초등학교 운동장,1135010500,1135066500,서울특별시 노원구 상계로 267(상계동),2560,127.076151,37.66778,206718.6259,563128.484
87,1135000000,66,서울특별시,노원구,월계중학교 운동장,1135010200,1135057000,서울특별시 노원구 월계로45가길 54(월계동),4360,127.051731,37.630254,204566.3386,558962.1008
88,1135000000,50,서울특별시,노원구,상천초등학교 운동장,1135010500,1135069500,서울특별시 노원구 덕릉로 443(상계동),3500,127.057883,37.645922,205108.3324,560701.3679
89,1135000000,58,서울특별시,노원구,상원중학교 운동장,1135010500,1135071000,서울특별시 노원구 수락산로 182(상계동),2180,127.059496,37.67129,205248.9422,563517.0451
